customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost,payment_mode
34,571,dove shampoo,2021-05-01,1,574,7,4018,Store-credit
66,574,nutrella,2022-07-27,11,40,3,120,UPI
66,571,clinic plus,2021-05-17,1,345,9,3105,Store-credit
39,574,kabuli chana,2023-02-26,11,140,1,140,cash
71,573,hair gel,2021-04-01,7,65,5,325,cash
74,571,atta,2023-09-03,1,450,4,1800,UPI
54,571,black pepper,2023-04-23,1,52,7,364,UPI
42,573,maida,2021-12-11,8,20,9,180,UPI
65,572,atta,2021-03-06,5,450,9,4050,cash
82,571,clinic plus,2022-01-28,3,345,8,2760,UPI
55,575,coriander powder,2021-03-21,14,50,2,100,Store-credit
27,575,maida,2023-05-19,14,20,2,40,UPI
68,572,besan,2021-09-14,4,52,4,208,Store-credit
34,571,dantkanti,2022-04-24,2,100,3,300,Store-credit
78,574,black pepper,2022-08-26,11,52,10,520,UPI
11,575,nutrella,2021-07-29,13,40,1,40,Store-credit
41,572,maggi masala,2021-11-05,6,80,3,240,cash
22,572,mustard oil,2022-05-18,4,110,2,220,Store-credit
18,572,kabuli chana,2023-05-26,5,140,7,980,UPI
21,574,kabuli chana,2022-05-04,11,140,2,280,Store-credit
27,572,cashews,2022-02-17,5,340,7,2380,Store-credit
65,574,hair gel,2023-04-17,10,65,9,585,UPI
26,573,kabuli chana,2022-07-07,9,140,5,700,cash
66,575,dove shampoo,2021-08-10,13,574,1,574,UPI
49,572,maggi masala,2021-09-26,4,80,7,560,Store-credit
85,572,amul ghee,2021-12-30,5,596,4,2384,Store-credit
6,574,coriander powder,2022-05-17,10,50,6,300,UPI
6,572,maida,2021-03-19,6,20,10,200,UPI
1,573,sunflower oil,2023-01-09,7,120,9,1080,UPI
66,572,maggi masala,2021-04-07,5,80,3,240,UPI
33,573,dove shampoo,2022-10-07,9,574,8,4592,cash
83,571,cashews,2021-07-17,2,340,6,2040,Store-credit
69,574,sugar,2021-12-24,11,50,9,450,UPI
96,574,clinic plus,2022-07-10,11,345,1,345,UPI
57,573,kabuli chana,2021-07-06,7,140,8,1120,UPI
78,571,coriander powder,2023-05-29,1,50,3,150,Store-credit
34,573,sunflower oil,2022-04-29,9,120,6,720,cash
52,572,sunflower oil,2022-05-31,6,120,6,720,cash
31,575,quaker oats,2021-07-19,14,212,6,1272,UPI
34,575,sunflower oil,2021-10-02,13,120,9,1080,Store-credit
73,571,coriander powder,2023-05-03,2,50,9,450,UPI
64,572,deodorant,2022-12-13,4,141,4,564,Store-credit
99,571,mustard oil,2021-10-22,2,110,10,1100,cash
29,571,coriander powder,2021-07-19,2,50,7,350,cash
98,572,clinic plus,2021-12-19,5,345,6,2070,Store-credit
35,574,kabuli chana,2022-04-20,11,140,1,140,UPI
33,573,mustard oil,2021-02-23,7,110,5,550,UPI
21,573,black pepper,2022-03-01,9,52,4,208,cash
79,573,hair gel,2023-04-02,8,65,8,520,UPI
58,573,deodorant,2022-01-08,9,141,3,423,Store-credit
15,572,hair gel,2023-09-03,6,65,9,585,Store-credit
67,574,cashews,2022-02-27,12,340,7,2380,Store-credit
7,573,cashews,2022-11-26,8,340,2,680,Store-credit
64,574,clinic plus,2022-02-19,12,345,4,1380,UPI
23,571,hair gel,2023-03-30,1,65,10,650,cash
1,574,nutrella,2022-11-10,11,40,9,360,UPI
19,571,deodorant,2022-02-13,2,141,2,282,UPI
98,575,sunflower oil,2022-02-19,14,120,8,960,Store-credit
8,575,nutrella,2023-06-30,14,40,3,120,UPI
57,575,cashews,2021-03-14,13,340,8,2720,Store-credit
1,572,deodorant,2021-03-01,4,141,8,1128,UPI
7,575,amul ghee,2022-02-17,13,596,2,1192,UPI
82,574,atta,2021-12-14,12,450,8,3600,Store-credit
6,574,black pepper,2022-11-26,11,52,6,312,Store-credit
42,575,kabuli chana,2023-02-28,15,140,9,1260,UPI
7,571,nutrella,2022-05-24,1,40,6,240,UPI
94,574,mustard oil,2023-04-11,12,110,3,330,cash
74,575,coriander powder,2021-11-28,15,50,7,350,Store-credit
26,574,maggi masala,2023-06-28,11,80,8,640,cash
71,574,dantkanti,2021-05-28,11,100,5,500,UPI
29,575,maggi masala,2021-10-13,14,80,2,160,UPI
86,574,dove shampoo,2022-04-09,12,574,4,2296,cash
33,574,cashews,2023-03-18,11,340,5,1700,cash
52,575,sugar,2023-02-19,13,50,5,250,cash
70,573,dantkanti,2022-08-06,8,100,5,500,Store-credit
5,571,atta,2021-02-19,3,450,7,3150,Store-credit
35,574,clinic plus,2022-02-17,12,345,4,1380,Store-credit
63,571,nutrella,2022-09-22,3,40,7,280,Store-credit
43,573,sunflower oil,2022-09-05,7,120,4,480,Store-credit
4,573,atta,2022-03-23,7,450,4,1800,Store-credit
16,575,coriander powder,2021-04-08,13,50,4,200,Store-credit
10,571,nutrella,2022-02-22,3,40,1,40,Store-credit
49,574,maggi masala,2022-07-28,10,80,5,400,UPI
19,571,atta,2022-12-17,2,450,1,450,cash
83,572,maida,2023-03-30,4,20,6,120,Store-credit
56,574,hair gel,2023-05-12,10,65,4,260,cash
15,575,dove shampoo,2023-08-14,14,574,2,1148,UPI
46,574,dantkanti,2022-09-15,10,100,1,100,Store-credit
6,574,sugar,2022-03-17,12,50,9,450,UPI
29,573,besan,2022-10-28,9,52,2,104,Store-credit
85,571,maida,2022-04-28,2,20,7,140,UPI
50,571,clinic plus,2021-12-19,2,345,6,2070,cash
26,573,dove shampoo,2023-10-02,7,574,10,5740,Store-credit
11,575,amul ghee,2022-01-02,13,596,8,4768,UPI
3,572,kabuli chana,2021-12-08,4,140,2,280,cash
51,571,dove shampoo,2023-05-31,1,574,9,5166,cash
60,575,sugar,2023-09-07,14,50,3,150,Store-credit
1,575,maggi masala,2021-05-24,13,80,8,640,cash
19,571,besan,2021-11-04,3,52,4,208,cash
76,574,clinic plus,2022-03-07,12,345,4,1380,UPI
38,575,mustard oil,2021-10-19,15,110,6,660,cash
19,574,kabuli chana,2023-05-21,11,140,1,140,UPI
47,575,atta,2022-08-11,14,450,2,900,UPI
70,575,clinic plus,2022-04-14,14,345,1,345,UPI
76,573,hair gel,2022-01-13,7,65,8,520,cash
45,575,mustard oil,2021-05-16,14,110,10,1100,Store-credit
18,571,maggi masala,2021-08-19,1,80,1,80,cash
6,575,hair gel,2021-04-12,15,65,2,130,cash
77,572,kabuli chana,2021-09-07,5,140,2,280,Store-credit
49,572,cashews,2021-08-07,6,340,10,3400,Store-credit
76,574,sunflower oil,2022-01-23,12,120,5,600,Store-credit
92,571,quaker oats,2021-07-04,3,212,1,212,cash
39,571,amul ghee,2021-08-03,3,596,10,5960,Store-credit
8,572,dantkanti,2023-06-03,4,100,4,400,cash
60,575,mustard oil,2022-12-01,13,110,3,330,cash
50,573,atta,2023-06-05,8,450,4,1800,cash
22,575,besan,2022-09-24,13,52,1,52,Store-credit
70,573,clinic plus,2023-06-13,7,345,10,3450,cash
65,571,deodorant,2022-03-15,3,141,8,1128,cash
66,573,deodorant,2021-11-12,8,141,1,141,cash
59,572,kabuli chana,2023-09-30,4,140,8,1120,Store-credit
99,573,kabuli chana,2021-11-23,9,140,9,1260,UPI
22,574,clinic plus,2022-01-13,10,345,4,1380,UPI
34,572,besan,2021-08-02,6,52,7,364,cash
79,571,kabuli chana,2021-06-21,1,140,4,560,cash
76,575,atta,2023-05-24,15,450,2,900,UPI
33,575,kabuli chana,2023-03-02,13,140,4,560,Store-credit
48,574,amul ghee,2021-04-16,11,596,10,5960,cash
90,572,sugar,2023-09-24,4,50,2,100,cash
3,571,sugar,2021-09-02,1,50,8,400,cash
34,572,atta,2022-04-19,6,450,8,3600,cash
77,575,dove shampoo,2023-05-15,15,574,3,1722,UPI
54,573,dantkanti,2022-11-17,7,100,6,600,UPI
18,571,dantkanti,2023-03-19,2,100,2,200,cash
25,572,clinic plus,2021-11-06,4,345,6,2070,Store-credit
94,573,hair gel,2021-06-08,9,65,7,455,UPI
31,572,coriander powder,2022-12-04,5,50,6,300,Store-credit
78,571,black pepper,2022-07-17,3,52,6,312,UPI
31,574,sugar,2022-08-22,11,50,1,50,Store-credit
48,574,deodorant,2022-04-05,12,141,9,1269,Store-credit
13,572,nutrella,2022-11-17,6,40,3,120,Store-credit
84,575,black pepper,2021-12-02,13,52,2,104,UPI
55,575,amul ghee,2023-09-29,15,596,3,1788,Store-credit
75,574,dove shampoo,2022-06-04,10,574,2,1148,Store-credit
68,572,quaker oats,2022-08-11,5,212,4,848,Store-credit
16,571,quaker oats,2022-04-19,2,212,5,1060,Store-credit
93,572,cashews,2022-01-08,6,340,9,3060,Store-credit
90,571,dove shampoo,2021-04-18,2,574,4,2296,Store-credit
71,571,besan,2023-02-11,2,52,1,52,cash
63,574,atta,2022-01-26,10,450,8,3600,Store-credit
36,573,sunflower oil,2022-07-08,8,120,1,120,Store-credit
96,573,amul ghee,2023-02-12,7,596,1,596,cash
41,571,quaker oats,2022-12-23,2,212,8,1696,cash
46,571,atta,2023-08-28,2,450,5,2250,Store-credit
91,574,dantkanti,2022-02-23,12,100,2,200,UPI
76,571,coriander powder,2022-02-10,2,50,6,300,cash
45,573,maggi masala,2022-03-13,8,80,3,240,cash
30,575,quaker oats,2023-07-19,13,212,6,1272,Store-credit
72,572,deodorant,2022-05-26,6,141,10,1410,Store-credit
9,573,black pepper,2021-07-13,9,52,9,468,Store-credit
73,575,hair gel,2023-01-28,15,65,7,455,cash
52,575,black pepper,2021-10-01,13,52,10,520,Store-credit
87,574,atta,2022-01-21,10,450,7,3150,UPI
48,574,sugar,2023-04-10,11,50,1,50,UPI
87,571,coriander powder,2023-09-15,2,50,2,100,Store-credit
39,572,deodorant,2023-01-10,4,141,5,705,cash
21,574,hair gel,2022-09-10,12,65,3,195,Store-credit
56,572,kabuli chana,2021-09-28,5,140,10,1400,UPI
69,574,amul ghee,2021-04-07,10,596,3,1788,Store-credit
45,572,clinic plus,2022-02-05,6,345,6,2070,Store-credit
15,572,atta,2022-05-30,5,450,3,1350,UPI
19,571,deodorant,2023-01-07,2,141,8,1128,cash
45,574,dantkanti,2022-06-30,11,100,10,1000,UPI
90,572,maggi masala,2023-04-01,5,80,2,160,UPI
70,575,maggi masala,2021-08-03,13,80,3,240,cash
84,571,sunflower oil,2022-04-13,2,120,2,240,Store-credit
32,575,amul ghee,2021-08-13,13,596,9,5364,cash
39,571,nutrella,2022-06-04,1,40,3,120,cash
96,574,sugar,2022-12-02,11,50,4,200,UPI
55,572,clinic plus,2022-06-28,5,345,9,3105,cash
64,573,coriander powder,2021-04-09,7,50,4,200,cash
93,575,sugar,2021-09-01,13,50,3,150,Store-credit
90,573,quaker oats,2022-05-30,7,212,6,1272,cash
19,572,coriander powder,2022-09-26,5,50,10,500,UPI
2,575,deodorant,2022-11-10,15,141,4,564,Store-credit
84,571,cashews,2022-04-20,3,340,7,2380,cash
42,572,hair gel,2023-01-03,4,65,8,520,Store-credit
24,572,dantkanti,2022-08-27,6,100,7,700,UPI
71,575,hair gel,2021-04-28,13,65,3,195,cash
65,573,atta,2021-07-29,7,450,7,3150,cash
1,571,maggi masala,2021-03-15,3,80,7,560,UPI
56,575,coriander powder,2021-12-07,15,50,7,350,UPI
45,575,dove shampoo,2023-04-21,15,574,4,2296,UPI
67,574,maida,2023-05-10,11,20,8,160,cash
23,575,sugar,2022-07-29,15,50,2,100,UPI
90,574,sugar,2023-02-25,10,50,10,500,Store-credit
57,572,amul ghee,2023-04-11,6,596,8,4768,UPI
56,574,besan,2023-06-06,10,52,9,468,Store-credit
90,573,amul ghee,2022-09-14,8,596,10,5960,Store-credit
74,571,dove shampoo,2023-05-31,2,574,4,2296,cash
63,574,maggi masala,2023-10-13,12,80,6,480,Store-credit
26,574,amul ghee,2022-05-17,11,596,6,3576,UPI
3,575,coriander powder,2023-02-22,14,50,2,100,UPI
19,575,dove shampoo,2023-07-16,14,574,10,5740,Store-credit
82,572,maida,2023-01-09,6,20,4,80,UPI
40,573,black pepper,2022-07-18,9,52,7,364,cash
73,572,sugar,2023-07-04,6,50,1,50,cash
1,572,sugar,2023-09-10,5,50,1,50,cash
23,574,dove shampoo,2021-11-30,12,574,4,2296,Store-credit
90,572,deodorant,2022-12-15,5,141,3,423,cash
55,571,atta,2023-05-29,1,450,5,2250,cash
71,574,quaker oats,2021-09-17,10,212,3,636,UPI
38,572,cashews,2023-04-19,5,340,1,340,Store-credit
46,573,dantkanti,2021-11-05,7,100,2,200,UPI
37,575,besan,2023-03-22,15,52,5,260,cash
50,572,kabuli chana,2022-05-19,6,140,5,700,Store-credit
54,575,deodorant,2021-10-05,15,141,5,705,UPI
44,571,black pepper,2023-06-07,1,52,6,312,Store-credit
22,572,sunflower oil,2022-04-19,4,120,5,600,Store-credit
39,575,mustard oil,2023-04-13,13,110,3,330,UPI
41,571,dantkanti,2021-06-12,1,100,6,600,Store-credit
51,574,amul ghee,2022-06-03,12,596,4,2384,cash
53,573,maida,2021-03-29,7,20,7,140,cash
86,573,deodorant,2022-02-12,9,141,8,1128,Store-credit
44,575,besan,2021-03-08,15,52,5,260,Store-credit
31,571,kabuli chana,2022-05-18,2,140,3,420,UPI
43,572,maida,2022-02-03,5,20,6,120,cash
21,572,besan,2022-06-25,5,52,4,208,cash
97,574,mustard oil,2022-09-30,12,110,1,110,Store-credit
69,575,atta,2021-05-01,13,450,10,4500,Store-credit
97,572,cashews,2021-03-18,5,340,6,2040,cash
3,574,deodorant,2022-01-17,11,141,6,846,Store-credit
46,573,mustard oil,2022-02-27,7,110,10,1100,Store-credit
11,571,mustard oil,2022-08-21,1,110,5,550,cash
6,573,dove shampoo,2022-10-04,7,574,8,4592,UPI
66,574,nutrella,2021-04-08,12,40,7,280,UPI
46,575,black pepper,2021-03-05,14,52,6,312,UPI
38,572,sugar,2023-03-26,4,50,1,50,Store-credit
57,573,cashews,2023-10-15,9,340,4,1360,Store-credit
47,573,sugar,2021-03-04,8,50,6,300,UPI
83,571,besan,2022-03-08,2,52,3,156,cash
60,571,coriander powder,2023-06-09,1,50,5,250,cash
88,571,coriander powder,2022-08-24,3,50,10,500,UPI
33,573,besan,2022-10-14,8,52,8,416,cash
80,572,mustard oil,2021-11-18,5,110,6,660,Store-credit
6,573,clinic plus,2021-07-17,9,345,7,2415,UPI
88,574,coriander powder,2023-07-10,11,50,7,350,cash
13,575,sugar,2022-12-19,13,50,10,500,cash
95,571,amul ghee,2023-07-17,1,596,2,1192,cash
60,574,sugar,2021-03-18,11,50,6,300,Store-credit
51,573,besan,2023-05-11,8,52,2,104,UPI
82,573,cashews,2023-09-20,8,340,6,2040,Store-credit
54,571,mustard oil,2022-08-18,1,110,5,550,UPI
11,572,besan,2022-04-20,5,52,3,156,UPI
73,573,besan,2023-07-16,7,52,1,52,Store-credit
56,572,sugar,2021-06-03,6,50,6,300,UPI
2,575,amul ghee,2021-12-03,13,596,5,2980,cash
4,572,sunflower oil,2023-04-23,5,120,10,1200,cash
91,573,amul ghee,2021-03-01,9,596,4,2384,cash
90,574,deodorant,2022-10-09,11,141,2,282,cash
61,571,sugar,2022-05-26,3,50,4,200,UPI
53,572,besan,2023-01-05,5,52,7,364,Store-credit
51,571,clinic plus,2021-06-05,1,345,8,2760,UPI
9,575,maggi masala,2022-10-27,13,80,6,480,UPI
6,573,amul ghee,2021-07-19,7,596,4,2384,cash
70,574,cashews,2022-10-15,10,340,1,340,cash
63,574,quaker oats,2023-01-19,12,212,2,424,Store-credit
32,571,sunflower oil,2021-03-15,2,120,10,1200,UPI
56,573,maida,2021-04-20,7,20,6,120,UPI
29,572,nutrella,2023-02-17,5,40,3,120,UPI
6,572,quaker oats,2021-10-02,6,212,1,212,Store-credit
60,575,atta,2023-10-21,13,450,7,3150,Store-credit
97,572,black pepper,2021-08-22,5,52,1,52,Store-credit
52,571,maggi masala,2023-08-01,3,80,8,640,UPI
41,575,cashews,2022-07-17,14,340,5,1700,cash
27,572,kabuli chana,2022-07-16,4,140,10,1400,Store-credit
76,573,coriander powder,2022-07-29,7,50,4,200,Store-credit
95,575,besan,2023-04-28,13,52,7,364,UPI
15,575,maida,2021-06-29,13,20,4,80,Store-credit
60,574,kabuli chana,2023-05-10,10,140,2,280,UPI
46,571,atta,2023-05-15,3,450,10,4500,UPI
63,573,atta,2023-03-08,8,450,9,4050,UPI
71,572,clinic plus,2021-10-12,4,345,10,3450,UPI
34,572,kabuli chana,2021-12-24,4,140,6,840,Store-credit
20,572,maggi masala,2022-03-23,5,80,9,720,UPI
3,574,amul ghee,2021-11-01,12,596,4,2384,UPI
42,572,cashews,2021-06-18,4,340,10,3400,UPI
34,571,besan,2022-10-26,3,52,9,468,cash
83,575,hair gel,2023-05-10,14,65,5,325,Store-credit
33,573,cashews,2022-12-04,9,340,7,2380,UPI
17,574,deodorant,2021-08-10,12,141,3,423,Store-credit
54,574,dove shampoo,2021-09-30,11,574,7,4018,cash
7,571,besan,2023-03-08,1,52,10,520,UPI
17,571,maida,2021-05-05,1,20,2,40,Store-credit
24,571,amul ghee,2023-10-14,1,596,7,4172,UPI
45,575,deodorant,2023-06-06,14,141,2,282,Store-credit
58,575,cashews,2022-02-20,13,340,9,3060,cash
19,575,amul ghee,2021-05-15,15,596,4,2384,cash
72,574,black pepper,2021-12-27,10,52,5,260,Store-credit
64,571,mustard oil,2023-03-20,2,110,8,880,Store-credit
45,572,nutrella,2023-04-24,6,40,7,280,cash
57,575,deodorant,2023-05-05,14,141,8,1128,cash
90,572,black pepper,2021-04-23,5,52,10,520,UPI
25,575,maggi masala,2022-09-15,15,80,8,640,cash
88,575,black pepper,2023-08-29,15,52,3,156,Store-credit
86,575,deodorant,2021-11-06,14,141,1,141,UPI
89,575,maida,2021-10-10,13,20,6,120,Store-credit
68,571,sugar,2023-10-12,2,50,3,150,cash
17,573,hair gel,2021-08-14,8,65,10,650,cash
40,573,mustard oil,2021-08-27,9,110,1,110,cash
61,572,coriander powder,2022-01-27,4,50,3,150,Store-credit
54,573,kabuli chana,2022-09-08,9,140,8,1120,UPI
74,575,deodorant,2021-10-06,14,141,5,705,cash
52,573,amul ghee,2021-04-05,9,596,1,596,cash
31,575,clinic plus,2022-01-23,14,345,9,3105,cash
73,575,coriander powder,2022-09-16,13,50,2,100,UPI
95,572,kabuli chana,2023-05-20,5,140,9,1260,cash
63,572,maida,2023-03-28,5,20,6,120,UPI
26,573,cashews,2023-04-10,8,340,4,1360,cash
28,571,deodorant,2021-07-17,1,141,9,1269,Store-credit
83,575,black pepper,2022-05-16,15,52,10,520,Store-credit
4,574,maida,2022-12-06,11,20,5,100,cash
50,574,black pepper,2023-06-19,12,52,10,520,Store-credit
83,575,black pepper,2022-02-10,13,52,9,468,cash
81,574,maggi masala,2023-08-05,10,80,6,480,Store-credit
15,572,sunflower oil,2023-09-10,6,120,8,960,UPI
36,575,sugar,2021-09-26,13,50,6,300,Store-credit
87,575,clinic plus,2021-09-03,14,345,7,2415,Store-credit
16,571,quaker oats,2022-02-20,1,212,3,636,UPI
6,573,cashews,2022-10-03,9,340,10,3400,Store-credit
12,575,black pepper,2022-02-08,15,52,5,260,Store-credit
16,575,amul ghee,2023-05-18,13,596,8,4768,UPI
43,575,maggi masala,2022-03-09,14,80,9,720,Store-credit
60,575,amul ghee,2022-10-07,14,596,2,1192,Store-credit
59,571,sugar,2022-02-01,3,50,2,100,UPI
78,573,maggi masala,2022-04-29,7,80,3,240,cash
22,573,kabuli chana,2023-04-18,8,140,3,420,cash
46,572,quaker oats,2021-12-31,5,212,3,636,cash
63,574,dantkanti,2023-09-11,10,100,6,600,UPI
49,572,nutrella,2022-08-16,6,40,4,160,UPI
70,573,dantkanti,2021-04-16,8,100,5,500,UPI
31,572,black pepper,2022-10-28,5,52,7,364,UPI
27,575,cashews,2021-09-08,14,340,4,1360,Store-credit
84,572,sugar,2023-05-19,4,50,5,250,cash
99,572,clinic plus,2021-10-17,5,345,2,690,Store-credit
39,574,clinic plus,2022-10-29,11,345,5,1725,UPI
22,572,amul ghee,2021-11-11,5,596,6,3576,cash
30,573,maggi masala,2021-10-05,8,80,6,480,Store-credit
37,575,dantkanti,2022-09-23,14,100,3,300,UPI
76,574,deodorant,2023-06-22,10,141,3,423,UPI
42,574,clinic plus,2021-11-02,10,345,5,1725,UPI
12,574,sunflower oil,2023-04-16,11,120,2,240,cash
84,572,hair gel,2022-06-11,5,65,1,65,UPI
35,574,sugar,2022-09-25,10,50,9,450,UPI
92,575,kabuli chana,2021-05-26,14,140,4,560,UPI
81,571,nutrella,2023-02-04,2,40,1,40,UPI
70,575,hair gel,2023-05-29,15,65,4,260,UPI
18,574,maggi masala,2022-09-26,10,80,10,800,Store-credit
91,573,dantkanti,2022-07-12,7,100,3,300,cash
43,571,mustard oil,2021-08-06,2,110,4,440,UPI
73,572,sugar,2021-02-23,4,50,5,250,cash
33,574,dove shampoo,2022-06-05,11,574,2,1148,UPI
93,573,clinic plus,2022-01-12,8,345,3,1035,UPI
98,572,atta,2022-04-27,5,450,1,450,UPI
29,575,sugar,2021-03-16,15,50,1,50,cash
23,572,quaker oats,2022-04-01,5,212,2,424,Store-credit
56,573,hair gel,2022-06-16,9,65,9,585,UPI
70,574,besan,2022-02-24,12,52,4,208,cash
54,572,kabuli chana,2022-09-26,4,140,9,1260,UPI
75,572,black pepper,2022-04-02,5,52,3,156,cash
20,571,maida,2022-12-24,1,20,1,20,Store-credit
7,575,coriander powder,2021-08-17,14,50,6,300,cash
30,573,dove shampoo,2022-08-08,9,574,1,574,Store-credit
43,571,clinic plus,2021-08-09,1,345,3,1035,UPI
61,571,amul ghee,2021-05-02,2,596,10,5960,cash
1,573,sugar,2022-10-22,9,50,3,150,UPI
12,575,besan,2022-04-08,13,52,3,156,cash
9,572,black pepper,2021-10-19,5,52,2,104,Store-credit
75,572,deodorant,2021-04-09,5,141,5,705,UPI
53,571,besan,2022-12-21,1,52,10,520,UPI
75,574,besan,2021-10-05,11,52,8,416,cash
18,572,black pepper,2022-02-02,5,52,10,520,UPI
78,572,amul ghee,2022-12-16,4,596,9,5364,UPI
16,573,clinic plus,2023-01-11,8,345,8,2760,cash
48,572,sugar,2022-07-02,6,50,8,400,UPI
68,574,dantkanti,2022-08-21,10,100,2,200,Store-credit
43,571,hair gel,2023-03-16,3,65,7,455,Store-credit
9,573,dantkanti,2022-09-14,7,100,3,300,Store-credit
67,572,atta,2022-11-23,6,450,1,450,cash
67,574,clinic plus,2021-06-12,10,345,7,2415,cash
39,573,sugar,2022-10-12,9,50,5,250,cash
15,571,sugar,2021-04-05,1,50,6,300,Store-credit
40,575,amul ghee,2022-10-15,14,596,3,1788,UPI
2,572,mustard oil,2023-05-22,4,110,1,110,UPI
15,575,dove shampoo,2022-04-28,15,574,5,2870,cash
24,574,atta,2021-07-03,12,450,10,4500,cash
75,571,atta,2022-05-18,2,450,7,3150,cash
3,571,maggi masala,2023-04-10,3,80,2,160,cash
62,572,quaker oats,2023-10-05,5,212,3,636,UPI
7,571,sunflower oil,2022-07-04,2,120,6,720,UPI
63,575,mustard oil,2022-01-08,13,110,6,660,cash
51,571,sunflower oil,2022-01-18,2,120,2,240,UPI
37,574,cashews,2023-05-13,12,340,10,3400,UPI
20,574,besan,2023-02-05,11,52,4,208,Store-credit
9,575,dove shampoo,2022-05-22,15,574,6,3444,Store-credit
35,571,atta,2023-07-02,2,450,2,900,Store-credit
30,573,hair gel,2023-05-24,8,65,2,130,UPI
66,571,dantkanti,2022-01-28,3,100,8,800,UPI
52,573,atta,2022-11-16,7,450,8,3600,Store-credit
38,571,black pepper,2023-03-19,2,52,5,260,cash
91,572,dove shampoo,2022-08-23,5,574,4,2296,Store-credit
77,575,sugar,2023-09-09,15,50,1,50,Store-credit
91,571,sugar,2021-09-15,2,50,3,150,Store-credit
4,573,atta,2022-04-18,9,450,4,1800,cash
78,575,deodorant,2023-07-22,14,141,7,987,cash
53,575,dove shampoo,2023-03-18,14,574,9,5166,UPI
87,571,maida,2022-04-06,2,20,4,80,cash
35,572,amul ghee,2023-04-08,4,596,4,2384,Store-credit
66,573,coriander powder,2021-11-05,7,50,9,450,Store-credit
4,573,hair gel,2021-07-15,9,65,2,130,UPI
23,572,sunflower oil,2022-12-08,6,120,6,720,Store-credit
73,574,deodorant,2022-04-12,11,141,5,705,cash
72,571,coriander powder,2023-05-05,1,50,2,100,cash
17,574,sunflower oil,2022-08-29,10,120,1,120,cash
25,571,coriander powder,2023-08-03,2,50,4,200,cash
57,575,amul ghee,2022-04-21,13,596,3,1788,Store-credit
71,573,black pepper,2022-02-26,7,52,3,156,Store-credit
24,574,kabuli chana,2023-09-19,12,140,6,840,cash
73,574,quaker oats,2021-10-11,12,212,7,1484,cash
79,572,clinic plus,2022-03-06,6,345,8,2760,UPI
81,571,deodorant,2022-08-30,2,141,10,1410,cash
35,572,maida,2021-10-31,6,20,4,80,Store-credit
8,572,maggi masala,2021-09-01,4,80,7,560,Store-credit
35,574,maida,2021-03-26,12,20,7,140,Store-credit
40,572,sunflower oil,2021-09-09,6,120,2,240,Store-credit
5,571,dantkanti,2022-11-08,1,100,2,200,Store-credit
18,572,coriander powder,2023-04-26,6,50,2,100,Store-credit
56,571,atta,2023-01-21,1,450,3,1350,Store-credit
18,574,cashews,2022-07-26,10,340,3,1020,UPI
86,574,nutrella,2021-09-23,12,40,5,200,UPI
25,573,atta,2023-05-02,7,450,5,2250,UPI
81,572,deodorant,2023-03-07,6,141,1,141,Store-credit
80,573,nutrella,2023-05-16,8,40,10,400,Store-credit
51,572,dantkanti,2022-08-21,6,100,7,700,cash
10,575,clinic plus,2022-04-09,13,345,2,690,cash
18,571,quaker oats,2022-06-06,2,212,7,1484,cash
90,575,quaker oats,2023-10-20,14,212,9,1908,cash
20,575,besan,2021-02-23,13,52,4,208,cash
92,575,sunflower oil,2022-06-18,14,120,10,1200,UPI
88,574,dove shampoo,2023-09-28,12,574,4,2296,UPI
5,572,nutrella,2022-12-21,4,40,6,240,Store-credit
72,574,mustard oil,2023-07-25,10,110,5,550,cash
47,574,sugar,2023-05-12,12,50,7,350,UPI
68,572,deodorant,2022-03-17,5,141,8,1128,UPI
66,575,mustard oil,2023-07-28,13,110,4,440,UPI
16,573,maida,2022-05-30,8,20,10,200,Store-credit
42,575,hair gel,2023-01-21,13,65,2,130,Store-credit
44,574,clinic plus,2022-09-20,12,345,1,345,Store-credit
85,571,coriander powder,2021-11-22,2,50,2,100,UPI
84,573,besan,2023-09-22,8,52,2,104,UPI
93,574,sunflower oil,2021-07-10,11,120,2,240,UPI
96,574,kabuli chana,2023-01-23,10,140,10,1400,UPI
92,571,maggi masala,2021-10-27,2,80,4,320,Store-credit
2,571,maggi masala,2023-01-24,2,80,10,800,UPI
45,574,clinic plus,2023-03-08,11,345,5,1725,cash
30,575,cashews,2021-02-14,14,340,1,340,cash
34,575,quaker oats,2023-03-23,13,212,7,1484,UPI
59,572,cashews,2022-10-21,6,340,3,1020,Store-credit
12,574,sugar,2022-01-07,10,50,7,350,cash
95,574,atta,2022-05-07,10,450,6,2700,UPI
6,573,dove shampoo,2022-03-08,9,574,9,5166,Store-credit
56,574,dantkanti,2023-01-26,12,100,2,200,Store-credit
73,571,sugar,2022-12-31,1,50,2,100,cash
44,573,besan,2023-04-03,8,52,8,416,Store-credit
40,575,dove shampoo,2022-12-07,14,574,3,1722,UPI
74,573,quaker oats,2021-03-27,9,212,4,848,UPI
3,571,maida,2021-08-04,2,20,6,120,UPI
90,575,clinic plus,2023-09-25,15,345,8,2760,cash
71,571,coriander powder,2021-08-22,3,50,7,350,UPI
62,572,deodorant,2022-12-17,4,141,10,1410,cash
61,571,sunflower oil,2023-10-10,1,120,4,480,Store-credit
95,574,kabuli chana,2022-07-03,12,140,2,280,UPI
