customer_id,store_id,product_name,sales_date,price,quantity,total_cost
15,129,dantkanti,2023-08-02,100,10,1000
9,129,hair gel,2023-04-22,65,3,195
4,126,hair gel,2023-09-07,65,4,260
45,126,sugar,2023-08-14,50,5,250
27,126,dove shampoo,2023-04-14,574,7,4018
39,124,dove shampoo,2023-08-24,574,2,1148
4,128,sugar,2023-07-26,50,8,400
37,128,besan,2023-06-21,52,3,156
18,125,mustard oil,2023-07-23,110,8,880
39,125,black pepper,2023-06-11,52,5,260
27,124,nutrella,2023-04-03,40,5,200
20,121,dantkanti,2023-04-13,100,3,300
2,121,sugar,2023-04-15,50,10,500
45,130,sugar,2023-05-02,50,10,500
30,128,dove shampoo,2023-04-09,574,3,1722
46,129,sugar,2023-03-12,50,6,300
24,130,quaker oats,2023-10-05,212,1,212
6,124,black pepper,2023-06-12,52,2,104
29,129,cashews,2023-05-30,340,10,3400
14,127,besan,2023-04-17,52,6,312
13,121,besan,2023-04-13,52,1,52
44,127,besan,2023-08-20,52,1,52
50,129,sunflower oil,2023-08-05,120,1,120
27,121,deodorant,2023-05-30,141,4,564
8,125,besan,2023-05-07,52,6,312
11,122,besan,2023-06-08,52,8,416
22,125,maida,2023-05-26,20,2,40
31,121,sunflower oil,2023-04-16,120,4,480
12,126,clinic plus,2023-09-26,345,5,1725
26,128,deodorant,2023-08-10,141,5,705
44,129,amul ghee,2023-08-14,596,9,5364
17,122,besan,2023-03-07,52,9,468
3,122,hair gel,2023-07-19,65,3,195
39,127,mustard oil,2023-05-09,110,2,220
29,124,nutrella,2023-07-04,40,6,240
10,127,dove shampoo,2023-06-20,574,7,4018
5,127,kabuli chana,2023-09-30,140,3,420
10,124,quaker oats,2023-03-21,212,6,1272
33,126,dove shampoo,2023-08-04,574,1,574
28,121,besan,2023-09-11,52,3,156
18,126,mustard oil,2023-06-11,110,7,770
17,121,dantkanti,2023-04-26,100,2,200
25,122,maggi masala,2023-07-26,80,2,160
2,122,besan,2023-06-26,52,7,364
14,125,sunflower oil,2023-09-14,120,8,960
31,127,deodorant,2023-08-09,141,10,1410
13,128,hair gel,2023-10-14,65,5,325
19,124,clinic plus,2023-04-30,345,6,2070
22,127,black pepper,2023-09-24,52,4,208
27,123,quaker oats,2023-05-16,212,4,848
39,122,dove shampoo,2023-10-08,574,7,4018
14,121,black pepper,2023-08-31,52,1,52
39,122,sunflower oil,2023-03-30,120,6,720
12,126,amul ghee,2023-06-21,596,3,1788
17,125,amul ghee,2023-08-09,596,10,5960
9,126,black pepper,2023-09-14,52,9,468
29,121,cashews,2023-09-29,340,8,2720
31,121,black pepper,2023-10-15,52,6,312
30,125,hair gel,2023-10-01,65,5,325
38,127,atta,2023-09-14,450,4,1800
31,127,nutrella,2023-08-10,40,3,120
11,123,deodorant,2023-08-21,141,3,423
40,126,sugar,2023-04-05,50,9,450
44,129,amul ghee,2023-03-28,596,2,1192
31,125,clinic plus,2023-10-10,345,9,3105
38,124,amul ghee,2023-06-28,596,9,5364
36,127,hair gel,2023-08-16,65,4,260
10,128,nutrella,2023-05-11,40,7,280
24,123,hair gel,2023-03-30,65,7,455
24,124,kabuli chana,2023-08-14,140,3,420
45,124,mustard oil,2023-03-02,110,7,770
41,123,cashews,2023-06-18,340,10,3400
40,121,nutrella,2023-09-16,40,7,280
34,130,black pepper,2023-07-01,52,2,104
19,129,coriander powder,2023-02-25,50,1,50
43,127,coriander powder,2023-09-19,50,4,200
21,127,amul ghee,2023-10-22,596,10,5960
34,128,deodorant,2023-08-10,141,5,705
34,128,black pepper,2023-09-09,52,4,208
46,130,mustard oil,2023-07-05,110,9,990
31,122,coriander powder,2023-03-20,50,2,100
38,128,maggi masala,2023-09-09,80,7,560
10,125,maida,2023-05-02,20,3,60
29,130,sunflower oil,2023-06-02,120,8,960
35,127,kabuli chana,2023-08-10,140,1,140
11,121,black pepper,2023-03-24,52,7,364
30,121,cashews,2023-06-14,340,8,2720
26,127,kabuli chana,2023-05-24,140,10,1400
21,124,besan,2023-07-12,52,9,468
12,125,cashews,2023-10-08,340,1,340
8,125,maggi masala,2023-03-01,80,1,80
1,122,mustard oil,2023-09-20,110,7,770
24,124,deodorant,2023-08-20,141,7,987
11,124,quaker oats,2023-09-22,212,9,1908
27,121,dantkanti,2023-10-06,100,9,900
38,128,hair gel,2023-07-11,65,7,455
28,128,coriander powder,2023-05-29,50,3,150
47,123,coriander powder,2023-05-14,50,6,300
31,127,dove shampoo,2023-09-21,574,1,574
18,127,atta,2023-03-24,450,1,450
5,123,kabuli chana,2023-06-12,140,8,1120
2,130,coriander powder,2023-04-24,50,2,100
13,123,cashews,2023-09-07,340,10,3400
7,122,besan,2023-02-20,52,9,468
9,123,maida,2023-05-30,20,6,120
44,127,cashews,2023-03-12,340,5,1700
32,125,sunflower oil,2023-08-23,120,10,1200
39,126,amul ghee,2023-08-04,596,4,2384
1,122,clinic plus,2023-04-14,345,5,1725
18,124,amul ghee,2023-06-18,596,8,4768
15,126,maida,2023-10-08,20,1,20
8,127,clinic plus,2023-06-19,345,8,2760
33,123,dantkanti,2023-09-24,100,1,100
40,129,coriander powder,2023-08-17,50,5,250
34,124,black pepper,2023-05-08,52,8,416
22,128,nutrella,2023-05-02,40,8,320
38,128,quaker oats,2023-08-11,212,2,424
30,128,amul ghee,2023-04-23,596,6,3576
3,125,dantkanti,2023-08-14,100,9,900
17,129,mustard oil,2023-03-23,110,6,660
25,123,sugar,2023-06-29,50,8,400
29,121,maggi masala,2023-06-26,80,2,160
18,122,sugar,2023-06-05,50,9,450
18,121,atta,2023-09-14,450,2,900
38,128,mustard oil,2023-08-18,110,2,220
20,121,sugar,2023-08-24,50,10,500
38,125,clinic plus,2023-07-27,345,7,2415
30,124,cashews,2023-06-27,340,4,1360
41,124,nutrella,2023-05-17,40,5,200
20,127,besan,2023-06-16,52,3,156
22,121,black pepper,2023-10-05,52,10,520
45,127,besan,2023-07-19,52,9,468
3,121,quaker oats,2023-08-31,212,8,1696
35,123,quaker oats,2023-09-05,212,1,212
50,121,quaker oats,2023-08-23,212,4,848
24,127,maida,2023-03-15,20,1,20
47,124,atta,2023-04-01,450,10,4500
42,122,maida,2023-06-14,20,6,120
15,122,dove shampoo,2023-08-07,574,9,5166
22,130,maggi masala,2023-08-16,80,2,160
5,122,deodorant,2023-09-27,141,6,846
28,129,cashews,2023-05-17,340,10,3400
41,121,maida,2023-03-26,20,4,80
7,124,besan,2023-08-20,52,1,52
29,125,atta,2023-10-01,450,7,3150
44,122,clinic plus,2023-07-31,345,7,2415
15,122,nutrella,2023-03-17,40,6,240
5,122,maggi masala,2023-07-21,80,4,320
14,126,sugar,2023-08-21,50,2,100
35,128,quaker oats,2023-10-15,212,10,2120
47,126,kabuli chana,2023-04-03,140,2,280
11,122,dantkanti,2023-07-20,100,7,700
5,122,atta,2023-09-05,450,9,4050
6,122,besan,2023-09-20,52,2,104
33,125,besan,2023-08-08,52,9,468
1,127,nutrella,2023-07-31,40,1,40
42,121,clinic plus,2023-09-20,345,8,2760
28,126,deodorant,2023-09-12,141,5,705
35,127,mustard oil,2023-05-03,110,10,1100
39,124,mustard oil,2023-06-19,110,6,660
32,121,dantkanti,2023-10-15,100,3,300
26,124,black pepper,2023-03-07,52,2,104
8,127,dove shampoo,2023-07-07,574,9,5166
33,127,amul ghee,2023-07-17,596,6,3576
4,123,black pepper,2023-03-01,52,10,520
37,122,maggi masala,2023-05-17,80,2,160
50,130,besan,2023-10-16,52,5,260
31,130,dove shampoo,2023-08-14,574,6,3444
36,126,hair gel,2023-09-20,65,2,130
28,125,black pepper,2023-06-26,52,5,260
36,123,besan,2023-03-15,52,4,208
16,123,amul ghee,2023-09-15,596,7,4172
34,121,hair gel,2023-05-23,65,2,130
25,122,quaker oats,2023-03-21,212,10,2120
32,125,mustard oil,2023-05-25,110,4,440
27,123,black pepper,2023-05-10,52,7,364
44,122,sugar,2023-04-29,50,6,300
23,122,sugar,2023-07-07,50,4,200
46,124,atta,2023-05-05,450,6,2700
13,126,mustard oil,2023-04-27,110,10,1100
13,128,sugar,2023-08-14,50,10,500
12,126,atta,2023-09-24,450,6,2700
15,122,dantkanti,2023-10-10,100,10,1000
35,124,besan,2023-05-02,52,6,312
17,128,coriander powder,2023-09-19,50,4,200
34,124,sugar,2023-05-18,50,9,450
34,129,coriander powder,2023-07-12,50,8,400
26,126,amul ghee,2023-07-19,596,1,596
11,123,maggi masala,2023-09-25,80,9,720
3,128,maggi masala,2023-10-20,80,5,400
32,126,besan,2023-05-20,52,2,104
50,125,nutrella,2023-08-03,40,6,240
50,121,coriander powder,2023-05-25,50,7,350
14,127,nutrella,2023-08-08,40,5,200
49,127,clinic plus,2023-02-24,345,8,2760
30,122,amul ghee,2023-04-12,596,7,4172
35,123,besan,2023-08-13,52,4,208
43,126,cashews,2023-07-03,340,1,340
45,130,dove shampoo,2023-06-26,574,3,1722
18,128,black pepper,2023-06-13,52,3,156
6,129,dantkanti,2023-09-06,100,10,1000
31,124,quaker oats,2023-09-22,212,2,424
31,126,nutrella,2023-08-06,40,3,120
45,129,mustard oil,2023-05-23,110,1,110
11,125,quaker oats,2023-10-01,212,2,424
10,125,atta,2023-09-28,450,10,4500
33,128,deodorant,2023-03-07,141,6,846
36,129,cashews,2023-05-05,340,6,2040
5,125,black pepper,2023-05-19,52,3,156
46,123,hair gel,2023-03-05,65,7,455
43,123,atta,2023-04-27,450,8,3600
16,125,hair gel,2023-05-22,65,10,650
22,126,coriander powder,2023-07-14,50,6,300
9,129,maggi masala,2023-04-21,80,6,480
25,124,besan,2023-03-31,52,6,312
1,124,dantkanti,2023-10-22,100,8,800
7,128,maggi masala,2023-07-21,80,7,560
50,122,kabuli chana,2023-09-24,140,10,1400
6,129,sugar,2023-09-24,50,7,350
28,124,cashews,2023-06-17,340,4,1360
47,121,clinic plus,2023-07-31,345,5,1725
41,130,amul ghee,2023-07-29,596,8,4768
45,126,black pepper,2023-07-03,52,8,416
15,121,coriander powder,2023-03-05,50,4,200
3,127,besan,2023-10-20,52,7,364
44,129,amul ghee,2023-03-21,596,5,2980
15,123,dantkanti,2023-09-16,100,3,300
27,126,cashews,2023-08-22,340,4,1360
4,127,amul ghee,2023-05-25,596,6,3576
38,125,coriander powder,2023-03-27,50,5,250
13,124,cashews,2023-05-27,340,8,2720
18,121,coriander powder,2023-02-25,50,10,500
29,129,black pepper,2023-07-30,52,3,156
4,129,sunflower oil,2023-07-08,120,9,1080
31,130,nutrella,2023-06-05,40,9,360
46,129,dove shampoo,2023-09-30,574,7,4018
6,122,besan,2023-07-21,52,1,52
9,124,quaker oats,2023-03-15,212,4,848
37,122,mustard oil,2023-10-20,110,4,440
30,125,quaker oats,2023-10-19,212,9,1908
9,122,cashews,2023-10-21,340,1,340
4,126,sunflower oil,2023-06-24,120,1,120
47,128,cashews,2023-09-19,340,3,1020
35,127,quaker oats,2023-08-16,212,4,848
28,121,besan,2023-09-25,52,6,312
48,128,quaker oats,2023-10-12,212,8,1696
39,124,clinic plus,2023-10-14,345,2,690
39,122,mustard oil,2023-07-19,110,6,660
50,126,besan,2023-06-16,52,2,104
15,123,nutrella,2023-03-02,40,3,120
29,126,atta,2023-08-12,450,3,1350
45,130,dove shampoo,2023-05-02,574,8,4592
33,128,black pepper,2023-05-21,52,5,260
4,126,kabuli chana,2023-07-08,140,10,1400
35,122,clinic plus,2023-09-09,345,8,2760
8,123,dove shampoo,2023-07-18,574,2,1148
41,125,dove shampoo,2023-07-10,574,9,5166
43,122,hair gel,2023-04-23,65,2,130
20,130,maida,2023-10-13,20,3,60
27,130,cashews,2023-09-20,340,10,3400
37,123,besan,2023-06-02,52,4,208
49,121,cashews,2023-04-28,340,8,2720
6,124,nutrella,2023-09-08,40,1,40
23,122,amul ghee,2023-06-16,596,3,1788
13,129,hair gel,2023-05-04,65,2,130
17,121,clinic plus,2023-08-03,345,4,1380
41,121,cashews,2023-05-30,340,3,1020
14,126,cashews,2023-07-02,340,1,340
24,121,mustard oil,2023-02-20,110,6,660
29,128,amul ghee,2023-10-17,596,10,5960
32,125,mustard oil,2023-08-08,110,1,110
37,130,clinic plus,2023-09-29,345,2,690
48,121,nutrella,2023-07-10,40,10,400
41,127,cashews,2023-07-14,340,3,1020
21,121,kabuli chana,2023-07-14,140,10,1400
29,123,quaker oats,2023-05-10,212,6,1272
14,122,sugar,2023-06-18,50,1,50
46,124,amul ghee,2023-06-26,596,9,5364
12,121,maggi masala,2023-09-02,80,9,720
2,127,hair gel,2023-10-11,65,5,325
45,121,nutrella,2023-04-03,40,8,320
21,122,coriander powder,2023-05-16,50,7,350
41,121,dove shampoo,2023-08-08,574,10,5740
2,121,nutrella,2023-09-24,40,9,360
15,129,maggi masala,2023-05-08,80,3,240
42,128,nutrella,2023-07-28,40,1,40
7,129,sugar,2023-04-23,50,4,200
3,126,amul ghee,2023-09-21,596,3,1788
29,130,mustard oil,2023-06-27,110,10,1100
23,122,coriander powder,2023-08-07,50,6,300
7,127,quaker oats,2023-05-13,212,5,1060
8,126,coriander powder,2023-04-25,50,9,450
47,128,clinic plus,2023-08-23,345,7,2415
45,125,cashews,2023-02-21,340,1,340
27,123,atta,2023-10-09,450,9,4050
14,124,besan,2023-08-17,52,7,364
6,128,amul ghee,2023-03-27,596,5,2980
5,122,coriander powder,2023-09-02,50,9,450
14,128,sunflower oil,2023-05-26,120,10,1200
4,126,hair gel,2023-05-09,65,1,65
3,129,atta,2023-10-16,450,6,2700
35,122,mustard oil,2023-07-26,110,1,110
34,126,hair gel,2023-03-26,65,2,130
36,123,amul ghee,2023-04-13,596,7,4172
11,129,maggi masala,2023-05-21,80,10,800
28,122,kabuli chana,2023-06-15,140,5,700
9,129,dove shampoo,2023-02-22,574,4,2296
36,124,amul ghee,2023-09-29,596,9,5364
25,123,black pepper,2023-07-13,52,9,468
36,130,coriander powder,2023-07-20,50,1,50
10,130,dantkanti,2023-03-06,100,9,900
22,130,coriander powder,2023-05-20,50,10,500
10,124,hair gel,2023-10-14,65,10,650
31,121,quaker oats,2023-03-25,212,3,636
36,125,maggi masala,2023-04-16,80,7,560
42,127,quaker oats,2023-09-09,212,10,2120
2,122,besan,2023-07-21,52,5,260
17,128,clinic plus,2023-09-16,345,3,1035
35,127,maggi masala,2023-06-05,80,3,240
48,123,black pepper,2023-03-18,52,3,156
19,129,clinic plus,2023-04-18,345,1,345
6,123,atta,2023-02-21,450,9,4050
17,129,maggi masala,2023-03-15,80,9,720
40,127,atta,2023-04-01,450,9,4050
15,128,dove shampoo,2023-08-18,574,2,1148
21,129,cashews,2023-06-28,340,10,3400
6,122,kabuli chana,2023-06-18,140,3,420
22,129,black pepper,2023-06-04,52,9,468
1,126,dantkanti,2023-04-23,100,8,800
10,121,black pepper,2023-07-06,52,4,208
50,130,clinic plus,2023-02-26,345,10,3450
42,128,black pepper,2023-08-25,52,8,416
6,123,clinic plus,2023-09-21,345,2,690
11,130,kabuli chana,2023-03-26,140,8,1120
33,122,deodorant,2023-06-01,141,7,987
38,121,nutrella,2023-07-02,40,6,240
37,123,sunflower oil,2023-02-20,120,10,1200
7,126,coriander powder,2023-04-03,50,7,350
11,123,maggi masala,2023-06-19,80,3,240
44,125,dove shampoo,2023-04-29,574,6,3444
37,123,besan,2023-06-07,52,2,104
20,127,maggi masala,2023-08-30,80,1,80
44,125,black pepper,2023-07-18,52,8,416
15,127,coriander powder,2023-05-09,50,8,400
7,125,black pepper,2023-04-28,52,7,364
46,129,maggi masala,2023-06-04,80,7,560
43,122,atta,2023-05-02,450,3,1350
13,125,mustard oil,2023-03-20,110,2,220
17,130,clinic plus,2023-09-19,345,10,3450
11,122,mustard oil,2023-08-04,110,3,330
10,130,coriander powder,2023-08-02,50,4,200
3,121,hair gel,2023-09-05,65,8,520
10,125,sunflower oil,2023-09-04,120,7,840
15,125,deodorant,2023-03-23,141,2,282
12,122,mustard oil,2023-06-08,110,2,220
31,127,mustard oil,2023-04-23,110,6,660
17,128,dove shampoo,2023-05-22,574,5,2870
39,124,atta,2023-03-23,450,2,900
8,122,maida,2023-03-17,20,4,80
29,125,hair gel,2023-09-16,65,7,455
16,128,quaker oats,2023-07-13,212,10,2120
21,121,amul ghee,2023-10-04,596,8,4768
36,128,maggi masala,2023-08-14,80,4,320
18,126,dantkanti,2023-08-16,100,1,100
42,128,black pepper,2023-04-08,52,1,52
26,124,coriander powder,2023-08-26,50,5,250
38,126,sunflower oil,2023-10-06,120,1,120
15,121,coriander powder,2023-09-27,50,2,100
3,122,maida,2023-08-23,20,10,200
43,122,atta,2023-06-24,450,5,2250
5,128,amul ghee,2023-04-30,596,4,2384
32,127,hair gel,2023-09-26,65,8,520
17,127,mustard oil,2023-04-09,110,1,110
33,126,sunflower oil,2023-07-13,120,9,1080
17,128,maida,2023-10-15,20,9,180
16,127,cashews,2023-09-09,340,6,2040
39,127,dove shampoo,2023-09-24,574,4,2296
35,122,cashews,2023-04-21,340,1,340
27,121,dantkanti,2023-07-09,100,1,100
49,125,nutrella,2023-05-03,40,6,240
9,124,cashews,2023-03-19,340,9,3060
25,127,black pepper,2023-03-25,52,10,520
38,122,sugar,2023-10-07,50,5,250
29,122,sugar,2023-07-08,50,8,400
22,123,cashews,2023-03-26,340,6,2040
7,126,sugar,2023-02-26,50,8,400
35,121,dove shampoo,2023-10-08,574,1,574
50,126,coriander powder,2023-06-30,50,6,300
50,129,sunflower oil,2023-06-04,120,8,960
28,126,black pepper,2023-10-03,52,6,312
41,130,nutrella,2023-09-08,40,2,80
50,126,sugar,2023-03-19,50,6,300
26,121,kabuli chana,2023-07-10,140,5,700
28,125,black pepper,2023-04-24,52,5,260
41,130,dantkanti,2023-09-21,100,2,200
31,130,dove shampoo,2023-09-13,574,8,4592
6,128,dove shampoo,2023-02-22,574,3,1722
18,128,dantkanti,2023-07-11,100,6,600
8,127,atta,2023-10-01,450,3,1350
30,121,kabuli chana,2023-06-22,140,2,280
27,130,quaker oats,2023-07-29,212,3,636
6,122,coriander powder,2023-06-10,50,2,100
36,121,nutrella,2023-03-17,40,7,280
32,124,quaker oats,2023-07-25,212,8,1696
1,126,mustard oil,2023-03-27,110,10,1100
15,127,hair gel,2023-10-04,65,10,650
23,127,dantkanti,2023-03-10,100,3,300
13,123,hair gel,2023-03-12,65,4,260
10,123,besan,2023-10-19,52,3,156
14,124,sugar,2023-10-15,50,5,250
23,124,kabuli chana,2023-08-01,140,9,1260
7,121,maggi masala,2023-08-04,80,1,80
5,129,besan,2023-03-07,52,6,312
24,127,mustard oil,2023-10-04,110,9,990
6,125,cashews,2023-07-12,340,7,2380
23,128,quaker oats,2023-10-08,212,10,2120
44,127,maggi masala,2023-07-09,80,2,160
50,127,mustard oil,2023-09-15,110,3,330
46,123,coriander powder,2023-04-24,50,8,400
12,128,black pepper,2023-06-15,52,4,208
23,121,deodorant,2023-04-26,141,5,705
29,126,coriander powder,2023-08-12,50,3,150
45,127,hair gel,2023-06-18,65,5,325
19,127,kabuli chana,2023-09-27,140,4,560
6,122,deodorant,2023-10-19,141,8,1128
22,128,dantkanti,2023-04-25,100,7,700
43,126,maida,2023-03-01,20,1,20
40,129,deodorant,2023-07-26,141,2,282
9,123,clinic plus,2023-10-18,345,6,2070
13,123,hair gel,2023-04-04,65,6,390
8,130,clinic plus,2023-07-11,345,6,2070
34,121,black pepper,2023-04-30,52,3,156
29,122,sunflower oil,2023-05-09,120,4,480
29,127,maida,2023-08-02,20,3,60
4,127,mustard oil,2023-05-07,110,3,330
49,126,dove shampoo,2023-10-05,574,6,3444
7,124,kabuli chana,2023-07-20,140,1,140
1,125,nutrella,2023-04-10,40,6,240
34,126,kabuli chana,2023-08-06,140,4,560
38,126,atta,2023-02-28,450,10,4500
18,121,nutrella,2023-03-19,40,1,40
9,129,hair gel,2023-09-24,65,3,195
32,127,maida,2023-09-07,20,4,80
35,129,sugar,2023-02-27,50,7,350
37,128,amul ghee,2023-07-01,596,7,4172
42,128,maida,2023-07-03,20,5,100
3,128,nutrella,2023-03-25,40,7,280
1,122,besan,2023-06-10,52,6,312
34,122,maida,2023-08-08,20,9,180
49,129,mustard oil,2023-09-03,110,5,550
23,129,coriander powder,2023-03-03,50,6,300
20,124,atta,2023-04-04,450,10,4500
36,121,dantkanti,2023-02-19,100,10,1000
23,127,amul ghee,2023-06-05,596,10,5960
14,128,dantkanti,2023-03-07,100,4,400
26,122,cashews,2023-04-27,340,10,3400
21,126,maggi masala,2023-04-07,80,4,320
30,122,deodorant,2023-08-04,141,1,141
39,124,hair gel,2023-03-23,65,3,195
39,121,hair gel,2023-09-04,65,6,390
47,121,cashews,2023-09-29,340,3,1020
46,130,mustard oil,2023-02-20,110,6,660
13,130,atta,2023-04-27,450,1,450
15,126,dantkanti,2023-03-25,100,8,800
8,122,deodorant,2023-08-11,141,4,564
9,123,kabuli chana,2023-04-29,140,7,980
24,130,deodorant,2023-08-06,141,6,846
35,129,sunflower oil,2023-09-30,120,8,960
7,121,sunflower oil,2023-06-17,120,7,840
27,124,sunflower oil,2023-03-15,120,3,360
3,121,mustard oil,2023-06-30,110,8,880
34,125,atta,2023-07-22,450,2,900
27,130,sugar,2023-02-22,50,10,500
13,127,amul ghee,2023-10-20,596,5,2980
36,121,mustard oil,2023-07-20,110,1,110
2,122,mustard oil,2023-06-13,110,8,880
39,125,dantkanti,2023-05-26,100,3,300
40,127,sugar,2023-03-05,50,10,500
33,126,kabuli chana,2023-09-01,140,4,560
16,124,clinic plus,2023-04-04,345,9,3105
43,126,maggi masala,2023-08-01,80,8,640
49,124,sugar,2023-02-19,50,6,300
4,124,maida,2023-05-25,20,9,180
43,122,dantkanti,2023-07-01,100,2,200
23,123,cashews,2023-07-15,340,5,1700
48,124,deodorant,2023-08-14,141,4,564
32,123,sunflower oil,2023-04-29,120,5,600
29,129,sunflower oil,2023-05-28,120,3,360
18,125,amul ghee,2023-02-21,596,5,2980
22,130,hair gel,2023-03-11,65,5,325
16,130,cashews,2023-06-08,340,5,1700
26,129,maggi masala,2023-03-06,80,1,80
37,126,quaker oats,2023-08-13,212,2,424
31,122,hair gel,2023-03-15,65,5,325
5,128,amul ghee,2023-09-08,596,5,2980
23,128,quaker oats,2023-02-19,212,2,424
50,124,black pepper,2023-04-02,52,1,52
15,124,atta,2023-08-10,450,10,4500
30,127,kabuli chana,2023-07-17,140,8,1120
39,130,sugar,2023-05-13,50,2,100
26,130,sugar,2023-03-29,50,2,100
12,123,sugar,2023-10-01,50,4,200
21,129,besan,2023-05-01,52,8,416
25,126,maida,2023-04-20,20,8,160
31,126,dantkanti,2023-10-22,100,6,600
9,127,maggi masala,2023-09-23,80,4,320
27,123,coriander powder,2023-03-16,50,6,300
24,125,dantkanti,2023-10-22,100,1,100
17,129,kabuli chana,2023-08-30,140,8,1120
5,123,coriander powder,2023-06-21,50,2,100
30,121,nutrella,2023-08-13,40,1,40
41,127,nutrella,2023-05-09,40,6,240
8,130,sunflower oil,2023-03-02,120,7,840
29,130,sugar,2023-02-21,50,8,400
40,128,dantkanti,2023-07-02,100,5,500
3,123,black pepper,2023-02-18,52,10,520
25,129,nutrella,2023-03-08,40,8,320
12,125,kabuli chana,2023-02-24,140,4,560
13,121,hair gel,2023-03-24,65,3,195
37,124,mustard oil,2023-07-21,110,8,880
23,123,cashews,2023-09-28,340,4,1360
40,122,nutrella,2023-10-16,40,8,320
3,127,black pepper,2023-07-01,52,3,156
27,121,dantkanti,2023-06-16,100,4,400
18,128,black pepper,2023-03-19,52,7,364
34,127,dove shampoo,2023-06-03,574,2,1148
30,122,kabuli chana,2023-07-07,140,2,280
16,130,mustard oil,2023-05-29,110,8,880
3,128,atta,2023-07-05,450,10,4500
5,129,atta,2023-08-28,450,3,1350
16,128,kabuli chana,2023-07-19,140,7,980
26,121,amul ghee,2023-04-24,596,8,4768
11,123,mustard oil,2023-08-25,110,7,770
21,127,dove shampoo,2023-09-16,574,1,574
25,127,sugar,2023-09-16,50,3,150
48,130,coriander powder,2023-03-03,50,9,450
45,128,atta,2023-06-03,450,1,450
36,122,besan,2023-08-23,52,9,468
31,121,amul ghee,2023-06-10,596,1,596
48,124,besan,2023-07-28,52,1,52
37,128,maggi masala,2023-10-18,80,7,560
41,128,coriander powder,2023-05-09,50,5,250
2,122,mustard oil,2023-05-18,110,9,990
42,128,dove shampoo,2023-05-18,574,2,1148
27,123,besan,2023-03-23,52,6,312
44,127,nutrella,2023-07-05,40,9,360
47,124,cashews,2023-02-19,340,5,1700
22,126,atta,2023-04-30,450,7,3150
10,123,quaker oats,2023-06-06,212,5,1060
17,121,dove shampoo,2023-10-04,574,9,5166
8,129,sugar,2023-03-14,50,2,100
31,125,maggi masala,2023-09-01,80,9,720
14,128,black pepper,2023-08-01,52,5,260
2,129,quaker oats,2023-06-29,212,1,212
35,122,atta,2023-09-10,450,2,900
25,128,deodorant,2023-08-10,141,4,564
12,121,black pepper,2023-10-06,52,5,260
47,130,deodorant,2023-08-02,141,4,564
41,121,maida,2023-07-02,20,5,100
2,126,black pepper,2023-02-21,52,9,468
47,127,maggi masala,2023-07-16,80,10,800
38,121,atta,2023-07-12,450,5,2250
44,127,sugar,2023-09-26,50,7,350
43,130,mustard oil,2023-03-25,110,4,440
31,125,hair gel,2023-07-05,65,5,325
6,126,hair gel,2023-09-11,65,4,260
28,128,deodorant,2023-08-20,141,7,987
37,128,sunflower oil,2023-10-09,120,3,360
42,128,mustard oil,2023-04-19,110,3,330
29,125,coriander powder,2023-07-03,50,7,350
10,128,maida,2023-07-14,20,3,60
40,123,black pepper,2023-03-03,52,5,260
22,124,coriander powder,2023-02-22,50,2,100
24,123,kabuli chana,2023-09-13,140,6,840
19,122,mustard oil,2023-09-10,110,6,660
2,128,dove shampoo,2023-04-26,574,9,5166
43,122,sugar,2023-08-13,50,5,250
32,125,dantkanti,2023-07-14,100,10,1000
9,125,dove shampoo,2023-04-07,574,8,4592
19,127,coriander powder,2023-06-17,50,10,500
1,124,black pepper,2023-09-14,52,2,104
19,128,dove shampoo,2023-09-17,574,10,5740
36,122,clinic plus,2023-04-15,345,6,2070
31,129,amul ghee,2023-07-20,596,8,4768
25,130,besan,2023-04-23,52,1,52
31,127,quaker oats,2023-08-28,212,3,636
9,128,quaker oats,2023-08-16,212,10,2120
29,121,dove shampoo,2023-03-12,574,2,1148
45,121,clinic plus,2023-09-11,345,6,2070
23,130,atta,2023-07-15,450,3,1350
45,130,nutrella,2023-10-04,40,8,320
43,123,amul ghee,2023-08-17,596,3,1788
31,127,nutrella,2023-08-13,40,7,280
1,125,quaker oats,2023-02-25,212,7,1484
20,125,black pepper,2023-05-26,52,8,416
7,122,cashews,2023-03-27,340,9,3060
24,121,dove shampoo,2023-09-30,574,6,3444
48,125,sunflower oil,2023-09-01,120,6,720
47,129,atta,2023-06-12,450,7,3150
34,123,maida,2023-04-18,20,1,20
17,125,kabuli chana,2023-04-04,140,10,1400
9,126,clinic plus,2023-04-28,345,10,3450
35,124,mustard oil,2023-10-21,110,5,550
10,122,clinic plus,2023-08-29,345,5,1725
41,121,coriander powder,2023-10-18,50,8,400
2,122,black pepper,2023-05-05,52,9,468
9,122,maggi masala,2023-05-24,80,10,800
25,130,black pepper,2023-07-01,52,5,260
8,122,dove shampoo,2023-06-17,574,7,4018
36,125,kabuli chana,2023-04-22,140,3,420
20,122,besan,2023-03-16,52,6,312
42,126,amul ghee,2023-02-23,596,3,1788
19,126,sunflower oil,2023-10-08,120,7,840
40,128,deodorant,2023-08-31,141,2,282
37,129,besan,2023-04-02,52,4,208
27,130,hair gel,2023-10-02,65,2,130
8,121,deodorant,2023-03-11,141,5,705
12,129,cashews,2023-03-04,340,7,2380
15,124,atta,2023-09-27,450,9,4050
